idpk,CIK,year,AnnualReportLink,QuarterlyReportLinkQ1,QuarterlyReportLinkQ2,QuarterlyReportLinkQ3,QuarterlyReportLinkQ4
2267,0000065596,2016,https://www.sec.gov/Archives/edgar/data/65596/000101905617000358/siebert_10k.htm,https://www.sec.gov/Archives/edgar/data/65596/000135448816007478/n15160_10-q.htm,https://www.sec.gov/Archives/edgar/data/65596/000165495416001539/n15281_10-q.htm,https://www.sec.gov/Archives/edgar/data/65596/000165495416003931/n15395_10q.htm,
2268,0000065596,2015,https://www.sec.gov/Archives/edgar/data/65596/000135448816006819/n15098_10-k.htm,https://www.sec.gov/Archives/edgar/data/65596/000135448815002505/n14722_10q.htm,https://www.sec.gov/Archives/edgar/data/65596/000135448815003888/n14878_10-q.htm,https://www.sec.gov/Archives/edgar/data/65596/000135448815005120/n14988_10q.htm,
2269,0000065596,2014,https://www.sec.gov/Archives/edgar/data/65596/000135448815002485/n14721_10k-a.htm,https://www.sec.gov/Archives/edgar/data/65596/000135448814002620/n13867_10q.htm,https://www.sec.gov/Archives/edgar/data/65596/000135448814004241/n14316_10q.htm,https://www.sec.gov/Archives/edgar/data/65596/000135448814005738/n14459_10-q.htm,
2270,0001823584,2024,https://www.sec.gov/Archives/edgar/data/1823584/000149315224037185/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1823584/000141057824000692/aent-20240331x10q.htm,,https://www.sec.gov/Archives/edgar/data/1823584/000149315224044735/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1823584/000149315225006421/form10-q.htm
2271,0001823584,2023,https://www.sec.gov/Archives/edgar/data/1823584/000141057823002149/aent-20230630x10k.htm,https://www.sec.gov/Archives/edgar/data/1823584/000141057823001354/aent-20230331x10q.htm,,https://www.sec.gov/Archives/edgar/data/1823584/000141057823002295/aent-20230930x10q.htm,https://www.sec.gov/Archives/edgar/data/1823584/000141057824000022/aent-20231231x10q.htm
2272,0001823584,2022,https://www.sec.gov/Archives/edgar/data/1823584/000141057823000458/adra-20221231x10k.htm,https://www.sec.gov/Archives/edgar/data/1823584/000141057822001431/adra-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/1823584/000141057822002776/adra-20220630x10qa.htm,https://www.sec.gov/Archives/edgar/data/1823584/000141057822003168/adra-20220930x10q.htm,
2273,0001823584,2021,https://www.sec.gov/Archives/edgar/data/1823584/000141057822000574/adra-20211231x10k.htm,https://www.sec.gov/Archives/edgar/data/1823584/000110465921071360/adra-20210331x10q.htm,https://www.sec.gov/Archives/edgar/data/1823584/000110465921105223/adra-20210630x10q.htm,https://www.sec.gov/Archives/edgar/data/1823584/000141057821000577/adra-20210930x10qa.htm,
2274,0001761918,2024,https://www.sec.gov/Archives/edgar/data/1761918/000095017025042682/eras-20241231.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017024055668/eras-20240331.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017024095437/eras-20240630.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017024125481/eras-20240930.htm,
2275,0001761918,2023,https://www.sec.gov/Archives/edgar/data/1761918/000095017024037193/eras-20231231.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017023022282/eras-20230331.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017023041333/eras-20230630.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017023062094/eras-20230930.htm,
2276,0001761918,2022,https://www.sec.gov/Archives/edgar/data/1761918/000095017023009496/eras-20221231.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017022009720/eras-20220331.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017022016907/eras-20220630.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017022023926/eras-20220930.htm,
2277,0001761918,2021,https://www.sec.gov/Archives/edgar/data/1761918/000095017022004557/eras-20211231.htm,,https://www.sec.gov/Archives/edgar/data/1761918/000095017021001573/eras-20210630.htm,https://www.sec.gov/Archives/edgar/data/1761918/000095017021004131/eras-20210930.htm,
2278,0001930021,2024,https://www.sec.gov/Archives/edgar/data/1930021/000121390025024252/ea0233509-10ka1_newhorizon.htm,https://www.sec.gov/Archives/edgar/data/1930021/000121390024034689/ea0203888-10q_newhoriz.htm,,https://www.sec.gov/Archives/edgar/data/1930021/000121390024086732/ea0214441-10q_newhorizon.htm,https://www.sec.gov/Archives/edgar/data/1930021/000121390025003183/ea0224987-10q_newhorizon.htm
2279,0001930021,2023,https://www.sec.gov/Archives/edgar/data/1930021/000121390024027309/ea0201280-10k_newhorizon.htm,https://www.sec.gov/Archives/edgar/data/1930021/000149315223017275/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1930021/000149315223027611/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1930021/000121390023087663/f10q0923_ponocapital3.htm,
2280,0001930021,2022,https://www.sec.gov/Archives/edgar/data/1930021/000149315223009567/form10-k.htm,,,,
2281,0000875729,2024,https://www.sec.gov/Archives/edgar/data/875729/000155335024000141/bion_10k-063024.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997324000724/bion_10q-033124.htm,,https://www.sec.gov/Archives/edgar/data/875729/000107997324001553/bion_10q-093024.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997325000234/bion_10q.htm
2282,0000875729,2023,https://www.sec.gov/Archives/edgar/data/875729/000107997323001327/bion_10k-063023.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997323000655/bion_10q-q3.htm,,https://www.sec.gov/Archives/edgar/data/875729/000107997323001561/bion_10q.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997324000236/bion_10q.htm
2283,0000875729,2022,https://www.sec.gov/Archives/edgar/data/875729/000107997322001275/bnet_10k-063022.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997322000569/bion_10q-033122.htm,,https://www.sec.gov/Archives/edgar/data/875729/000107997322001425/bion_10q-093022.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997323000206/bion_10q.htm
2284,0000875729,2021,https://www.sec.gov/Archives/edgar/data/875729/000107997321000987/bion_10k-063021.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997321000361/bion_10q-033121.htm,,https://www.sec.gov/Archives/edgar/data/875729/000107997321001116/bion_10q-093021.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997322000149/bion_10q-123121.htm
2285,0000875729,2020,https://www.sec.gov/Archives/edgar/data/875729/000107997320000805/bion_10k-063020.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997320000367/bion_10q-033120.htm,,https://www.sec.gov/Archives/edgar/data/875729/000107997320000945/bion_10q-093020.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997321000065/bion_10q-123120.htm
2286,0000875729,2019,https://www.sec.gov/Archives/edgar/data/875729/000155335019000992/bion_10k.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997319000279/bion_10q-033119.htm,,https://www.sec.gov/Archives/edgar/data/875729/000107997319000569/bion_10q-093019.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997320000092/bion_10q-123119.htm
2287,0000875729,2018,https://www.sec.gov/Archives/edgar/data/875729/000107997318000517/bion_10k-063018.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997318000313/bion_10q-033118.htm,,https://www.sec.gov/Archives/edgar/data/875729/000107997318000607/bion_10q-093018.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997319000060/bion_10q-123118.htm
2288,0000875729,2017,https://www.sec.gov/Archives/edgar/data/875729/000107997317000560/bion_10k-063017.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997317000269/bion_10q-033117.htm,,https://www.sec.gov/Archives/edgar/data/875729/000107997317000642/bion_10q-093017.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997318000099/bion_10q-123117.htm
2289,0000875729,2016,https://www.sec.gov/Archives/edgar/data/875729/000094883016000132/f1bion6301610k.htm,https://www.sec.gov/Archives/edgar/data/875729/000094883016000114/f1bion03311610q.htm,,https://www.sec.gov/Archives/edgar/data/875729/000107997316001283/bion_10q-093016.htm,https://www.sec.gov/Archives/edgar/data/875729/000107997317000109/bion_10q-123116.htm
2290,0000875729,2015,https://www.sec.gov/Archives/edgar/data/875729/000094883015000065/f1bion6301510kf.htm,https://www.sec.gov/Archives/edgar/data/875729/000094883015000046/bion03311510q.htm,,https://www.sec.gov/Archives/edgar/data/875729/000094883015000081/bion093015.htm,https://www.sec.gov/Archives/edgar/data/875729/000094883016000099/bion12311510q.htm
2291,0000875729,2014,https://www.sec.gov/Archives/edgar/data/875729/000094883014000087/f1bion63014form10k.htm,https://www.sec.gov/Archives/edgar/data/875729/000094883014000050/bion10qa.htm,,https://www.sec.gov/Archives/edgar/data/875729/000094883014000099/f1bion09301410.htm,https://www.sec.gov/Archives/edgar/data/875729/000094883015000016/bion12311410qedgar.htm
2292,0001171486,2024,https://www.sec.gov/Archives/edgar/data/1171486/000143774925005715/nrp20241231_10k.htm,https://www.sec.gov/Archives/edgar/data/1171486/000143774924014986/nrp20240331_10q.htm,https://www.sec.gov/Archives/edgar/data/1171486/000143774924025065/nrp20240630_10q.htm,https://www.sec.gov/Archives/edgar/data/1171486/000143774924033247/nrp20240930_10q.htm,
2293,0001171486,2023,https://www.sec.gov/Archives/edgar/data/1171486/000143774925002280/nrp20231231c_10ka.htm,https://www.sec.gov/Archives/edgar/data/1171486/000143774923012481/nrp20230331_10q.htm,https://www.sec.gov/Archives/edgar/data/1171486/000143774923022090/nrp20230630_10q.htm,https://www.sec.gov/Archives/edgar/data/1171486/000143774923030163/nrp20230930_10q.htm,
2294,0001171486,2022,https://www.sec.gov/Archives/edgar/data/1171486/000143774923005274/nrp20221231_10k.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148622000028/nrp-20220331.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148622000033/nrp-20220630.htm,https://www.sec.gov/Archives/edgar/data/1171486/000143774922025730/nrp20220930_10q.htm,
2295,0001171486,2021,https://www.sec.gov/Archives/edgar/data/1171486/000117148622000021/nrp-20211231.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148621000016/nrp-20210331.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148621000024/nrp-20210630.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148621000031/nrp-20210930.htm,
2296,0001171486,2020,https://www.sec.gov/Archives/edgar/data/1171486/000117148621000009/nrp-20201231.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148620000015/a2020form10-qfirstquarter.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148620000032/nrp-20200630.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148620000044/nrp-20200930.htm,
2297,0001171486,2019,https://www.sec.gov/Archives/edgar/data/1171486/000117148620000006/a2019form10-k.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148619000032/a2019firstquarterform10-qa.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148619000039/a2019form10-qsecondquarter.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148619000046/a2019form10-qthirdquarter.htm,
2298,0001171486,2018,https://www.sec.gov/Archives/edgar/data/1171486/000117148619000011/a2018form10-k.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148618000025/a2018form10-q1stquarter.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148618000032/a2018form10-q2ndquarter.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148618000041/a2018form10-q3rdquarter.htm,
2299,0001171486,2017,https://www.sec.gov/Archives/edgar/data/1171486/000117148618000014/a2017form10-k.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148617000048/a2017form10-q1stquarter.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148617000055/a2017form10-q2ndquarter.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148617000064/a2017form10-q3rdquarter.htm,
2300,0001171486,2016,https://www.sec.gov/Archives/edgar/data/1171486/000117148617000010/a2016form10-k.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148616000041/a2016form10-q1stquarter.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148616000059/a2016form10-q2ndquarter.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148616000066/a2016form10-q3rdquarter.htm,
2301,0001171486,2015,https://www.sec.gov/Archives/edgar/data/1171486/000117148616000031/a2015form10-ka.htm,https://www.sec.gov/Archives/edgar/data/1171486/000119312515177691/d915158d10q.htm,https://www.sec.gov/Archives/edgar/data/1171486/000119312515281900/d73273d10q.htm,https://www.sec.gov/Archives/edgar/data/1171486/000117148615000016/a2015form10-qxq310xq.htm,
2302,0001171486,2014,https://www.sec.gov/Archives/edgar/data/1171486/000119312515070173/d838461d10k.htm,https://www.sec.gov/Archives/edgar/data/1171486/000119312514187771/d711959d10q.htm,https://www.sec.gov/Archives/edgar/data/1171486/000119312514303279/d750308d10q.htm,https://www.sec.gov/Archives/edgar/data/1171486/000119312514402194/d787903d10q.htm,
2303,0001832511,2024,https://www.sec.gov/Archives/edgar/data/1832511/000162828025015305/piii-20241231.htm,https://www.sec.gov/Archives/edgar/data/1832511/000162828024021690/piii-20240331.htm,https://www.sec.gov/Archives/edgar/data/1832511/000162828024035649/piii-20240630.htm,https://www.sec.gov/Archives/edgar/data/1832511/000162828024047186/piii-20240930.htm,
2304,0001832511,2023,https://www.sec.gov/Archives/edgar/data/1832511/000162828024013625/piii-20231231.htm,https://www.sec.gov/Archives/edgar/data/1832511/000162828023017230/piii-20230331.htm,https://www.sec.gov/Archives/edgar/data/1832511/000162828023027775/piii-20230630.htm,https://www.sec.gov/Archives/edgar/data/1832511/000162828023037821/piii-20230930.htm,
2305,0001832511,2022,https://www.sec.gov/Archives/edgar/data/1832511/000162828023014576/piii-20221231.htm,https://www.sec.gov/Archives/edgar/data/1832511/000155837022015155/piii-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/1832511/000155837022015156/piii-20220630x10q.htm,https://www.sec.gov/Archives/edgar/data/1832511/000155837022017528/piii-20220930x10q.htm,
2306,0001832511,2021,https://www.sec.gov/Archives/edgar/data/1832511/000155837022015154/piii-20211231x10k.htm,https://www.sec.gov/Archives/edgar/data/1832511/000119312521171625/d197839d10q.htm,https://www.sec.gov/Archives/edgar/data/1832511/000119312521251747/d182477d10q.htm,https://www.sec.gov/Archives/edgar/data/1832511/000119312521341784/d196497d10qa.htm,
2307,0001832511,2020,https://www.sec.gov/Archives/edgar/data/1832511/000119312521107148/d118228d10k.htm,,,,
2308,0002019804,2024,https://www.sec.gov/Archives/edgar/data/2019804/000121390025064894/ea0249141-10ka1_hcm2.htm,,https://www.sec.gov/Archives/edgar/data/2019804/000121390024082719/ea0214936-10q_hcm2.htm,https://www.sec.gov/Archives/edgar/data/2019804/000121390024097511/ea0218920-10q_hcm2.htm,
2309,0000008670,2024,https://www.sec.gov/Archives/edgar/data/8670/000000867024000024/adp-20240630.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867024000014/adp-20240331.htm,,https://www.sec.gov/Archives/edgar/data/8670/000000867024000030/adp-20240930.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867025000007/adp-20241231.htm
2310,0000008670,2023,https://www.sec.gov/Archives/edgar/data/8670/000000867023000030/adp-20230630.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867023000017/adp-20230331.htm,,https://www.sec.gov/Archives/edgar/data/8670/000000867023000040/adp-20230930.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867024000007/adp-20231231.htm
2311,0000008670,2022,https://www.sec.gov/Archives/edgar/data/8670/000000867022000038/adp-20220630.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867022000023/adp-20220331.htm,,https://www.sec.gov/Archives/edgar/data/8670/000000867022000046/adp-20220930.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867023000008/adp-20221231.htm
2312,0000008670,2021,https://www.sec.gov/Archives/edgar/data/8670/000000867021000027/adp-20210630.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867021000014/adp-20210331.htm,,https://www.sec.gov/Archives/edgar/data/8670/000000867021000035/adp-20210930.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867022000014/adp-20211231.htm
2313,0000008670,2020,https://www.sec.gov/Archives/edgar/data/8670/000000867020000032/adp-20200630.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867020000020/adp-20200331.htm,,https://www.sec.gov/Archives/edgar/data/8670/000000867020000038/adp-20200930.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867021000007/adp-20201231.htm
2314,0000008670,2019,https://www.sec.gov/Archives/edgar/data/8670/000000867019000021/q4fy1910k.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867019000013/q3fy1910q.htm,,https://www.sec.gov/Archives/edgar/data/8670/000000867019000027/q1fy2010q.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867020000007/q2fy2010q.htm
2315,0000008670,2018,https://www.sec.gov/Archives/edgar/data/8670/000000867018000011/q4fy1810k.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867018000007/q3fy1810q.htm,,https://www.sec.gov/Archives/edgar/data/8670/000000867018000017/q1fy1910q.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867019000005/q2fy1910q.htm
2316,0000008670,2017,,,,https://www.sec.gov/Archives/edgar/data/8670/000000867017000012/q1fy1810q.htm,https://www.sec.gov/Archives/edgar/data/8670/000000867018000003/q2fy1810q.htm
2317,0000068505,2024,https://www.sec.gov/Archives/edgar/data/68505/000006850525000012/msi-20241231.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850524000016/msi-20240330.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850524000024/msi-20240629.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850524000034/msi-20240928.htm,
